Source,Target,Weight,Mission Report Id,Mission Report Title,Mission Brief Id,Mission Brief Title,Campaign Id,Campaign Title
"796","4","<[2012-05-05T16:30:25.000, 2012-05-05T21:29:57.000, 1); [2012-05-05T21:29:57.000, 2012-05-06T11:58:09.000, 2); [2012-05-06T11:58:09.000, 2012-05-07T10:04:29.000, 3); [2012-05-07T10:04:29.000, 2012-05-07T10:11:57.000, 4); [2012-05-07T10:11:57.000, 2012-05-12T20:44:00.000, 5); [2012-05-12T20:44:00.000, 2015-01-30T15:30:25.000, 6); [2015-01-30T15:30:25.000, 2015-01-30T20:29:57.000, 5); [2015-01-30T20:29:57.000, 2015-01-31T10:58:09.000, 4); [2015-01-31T10:58:09.000, 2015-02-01T09:04:29.000, 3); [2015-02-01T09:04:29.000, 2015-02-01T09:11:57.000, 2); [2015-02-01T09:11:57.000, 2015-02-06T19:44:00.000, 1]>",,,,,,
"575","64","<[2012-05-01T15:41:16.000, 2015-01-26T14:41:16.000, 1]>",,,,,,
"207","782","<[2012-05-15T00:37:48.000, 2012-06-12T14:24:55.000, 1); [2012-06-12T14:24:55.000, 2015-02-08T23:37:48.000, 2); [2015-02-08T23:37:48.000, 2015-03-09T13:24:55.000, 1]>",,,,,,
"683","678","<[2012-04-25T13:13:37.000, 2012-07-26T01:21:33.000, 1); [2012-07-26T01:21:33.000, 2015-01-20T12:13:37.000, 2); [2015-01-20T12:13:37.000, 2015-04-22T01:21:33.000, 1]>",,,,,,
"64","676","<[2012-04-12T17:46:00.000, 2012-04-15T21:01:12.000, 1); [2012-04-15T21:01:12.000, 2012-04-18T18:52:24.000, 2); [2012-04-18T18:52:24.000, 2012-04-25T04:15:32.000, 3); [2012-04-25T04:15:32.000, 2012-04-25T17:16:44.000, 4); [2012-04-25T17:16:44.000, 2012-04-26T05:36:45.000, 5); [2012-04-26T05:36:45.000, 2012-05-12T07:17:39.000, 6); [2012-05-12T07:17:39.000, 2015-01-07T16:46:00.000, 7); [2015-01-07T16:46:00.000, 2015-01-10T20:01:12.000, 6); [2015-01-10T20:01:12.000, 2015-01-13T17:52:24.000, 5); [2015-01-13T17:52:24.000, 2015-01-20T03:15:32.000, 4); [2015-01-20T03:15:32.000, 2015-01-20T16:16:44.000, 3); [2015-01-20T16:16:44.000, 2015-01-21T04:36:45.000, 2); [2015-01-21T04:36:45.000, 2015-02-06T06:17:39.000, 1]>",,,,,,
"676","812","<[2012-05-11T11:50:23.000, 2015-02-05T10:50:23.000, 1]>",,,,,,
"683","716","<[2012-04-17T19:27:31.000, 2012-04-17T21:44:30.000, 1); [2012-04-17T21:44:30.000, 2012-04-18T12:54:32.000, 2); [2012-04-18T12:54:32.000, 2012-04-18T13:18:50.000, 3); [2012-04-18T13:18:50.000, 2012-04-19T12:04:55.000, 4); [2012-04-19T12:04:55.000, 2012-04-19T12:07:27.000, 5); [2012-04-19T12:07:27.000, 2012-04-19T20:10:10.000, 6); [2012-04-19T20:10:10.000, 2012-04-25T22:35:10.000, 7); [2012-04-25T22:35:10.000, 2012-04-26T18:54:26.000, 8); [2012-04-26T18:54:26.000, 2012-04-29T17:36:40.000, 9); [2012-04-29T17:36:40.000, 2012-05-02T17:11:14.000, 10); [2012-05-02T17:11:14.000, 2015-01-12T18:27:31.000, 11); [2015-01-12T18:27:31.000, 2015-01-12T20:44:30.000, 10); [2015-01-12T20:44:30.000, 2015-01-13T11:54:32.000, 9); [2015-01-13T11:54:32.000, 2015-01-13T12:18:50.000, 8); [2015-01-13T12:18:50.000, 2015-01-14T11:04:55.000, 7); [2015-01-14T11:04:55.000, 2015-01-14T11:07:27.000, 6); [2015-01-14T11:07:27.000, 2015-01-14T19:10:10.000, 5); [2015-01-14T19:10:10.000, 2015-01-20T21:35:10.000, 4); [2015-01-20T21:35:10.000, 2015-01-21T17:54:26.000, 3); [2015-01-21T17:54:26.000, 2015-01-24T16:36:40.000, 2); [2015-01-24T16:36:40.000, 2015-01-27T16:11:14.000, 1]>",,,,,,
"262","932","<[2012-11-21T14:45:30.000, 2012-11-21T16:26:04.000, 1); [2012-11-21T16:26:04.000, 2015-08-18T15:45:30.000, 2); [2015-08-18T15:45:30.000, 2015-08-18T17:26:04.000, 1]>",,,,,,
"685","206","<[2012-06-14T01:04:19.000, 2015-03-11T00:04:19.000, 1]>",,,,,,
"4","233","<[2011-12-12T19:02:58.000, 2012-01-11T18:40:43.000, 1); [2012-01-11T18:40:43.000, 2012-01-11T22:14:05.000, 2); [2012-01-11T22:14:05.000, 2012-01-28T11:45:26.000, 3); [2012-01-28T11:45:26.000, 2012-01-28T14:35:00.000, 4); [2012-01-28T14:35:00.000, 2012-01-28T19:18:42.000, 5); [2012-01-28T19:18:42.000, 2012-01-28T20:04:33.000, 6); [2012-01-28T20:04:33.000, 2012-01-28T20:22:24.000, 7); [2012-01-28T20:22:24.000, 2012-01-31T11:46:00.000, 8); [2012-01-31T11:46:00.000, 2012-01-31T15:54:35.000, 9); [2012-01-31T15:54:35.000, 2012-02-07T17:32:14.000, 10); [2012-02-07T17:32:14.000, 2012-02-08T19:06:47.000, 11); [2012-02-08T19:06:47.000, 2012-02-09T11:00:43.000, 12); [2012-02-09T11:00:43.000, 2014-09-07T20:02:58.000, 13); [2014-09-07T20:02:58.000, 2014-10-07T19:40:43.000, 12); [2014-10-07T19:40:43.000, 2014-10-07T23:14:05.000, 11); [2014-10-07T23:14:05.000, 2014-10-24T12:45:26.000, 10); [2014-10-24T12:45:26.000, 2014-10-24T15:35:00.000, 9); [2014-10-24T15:35:00.000, 2014-10-24T20:18:42.000, 8); [2014-10-24T20:18:42.000, 2014-10-24T21:04:33.000, 7); [2014-10-24T21:04:33.000, 2014-10-24T21:22:24.000, 6); [2014-10-24T21:22:24.000, 2014-10-27T11:46:00.000, 5); [2014-10-27T11:46:00.000, 2014-10-27T15:54:35.000, 4); [2014-10-27T15:54:35.000, 2014-11-03T17:32:14.000, 3); [2014-11-03T17:32:14.000, 2014-11-04T19:06:47.000, 2); [2014-11-04T19:06:47.000, 2014-11-05T11:00:43.000, 1]>",,,,,,
"895","5","<[2012-05-22T15:26:25.000, 2012-05-23T19:54:31.000, 1); [2012-05-23T19:54:31.000, 2015-02-16T14:26:25.000, 2); [2015-02-16T14:26:25.000, 2015-02-17T18:54:31.000, 1]>",,,,,,
"609","468","<[2012-04-30T16:14:26.000, 2012-05-04T22:01:29.000, 1); [2012-05-04T22:01:29.000, 2015-01-25T15:14:26.000, 2); [2015-01-25T15:14:26.000, 2015-01-29T21:01:29.000, 1]>",,,,,,
"412","10","<[2012-02-09T10:03:27.000, 2012-05-27T12:59:15.000, 1); [2012-05-27T12:59:15.000, 2014-11-05T10:03:27.000, 2); [2014-11-05T10:03:27.000, 2015-02-21T11:59:15.000, 1]>",,,,,,
"4","133","<[2011-11-12T01:27:12.000, 2011-11-18T19:01:13.000, 1); [2011-11-18T19:01:13.000, 2011-11-22T17:39:42.000, 2); [2011-11-22T17:39:42.000, 2014-08-08T02:27:12.000, 3); [2014-08-08T02:27:12.000, 2014-08-14T20:01:13.000, 2); [2014-08-14T20:01:13.000, 2014-08-18T18:39:42.000, 1]>",,,,,,
"1182","10","<[2012-07-30T18:48:26.000, 2015-04-26T18:48:26.000, 1]>",,,,,,
"823","737","<[2012-06-07T19:36:24.000, 2015-03-04T18:36:24.000, 1]>",,,,,,
"454","636","<[2012-03-29T16:55:18.000, 2014-12-24T15:55:18.000, 1]>",,,,,,
"678","678","<[2012-04-05T18:09:11.000, 2012-07-22T19:28:55.000, 1); [2012-07-22T19:28:55.000, 2014-12-31T17:09:11.000, 2); [2014-12-31T17:09:11.000, 2015-04-18T19:28:55.000, 1]>",,,,,,
"711","711","<[2012-04-13T12:15:32.000, 2012-04-20T17:13:56.000, 1); [2012-04-20T17:13:56.000, 2015-01-08T11:15:32.000, 2); [2015-01-08T11:15:32.000, 2015-01-15T16:13:56.000, 1]>",,,,,,
"4","1056","<[2012-06-26T18:02:26.000, 2015-03-23T17:02:26.000, 1]>",,,,,,
"1134","711","<[2012-07-10T15:07:43.000, 2015-04-06T15:07:43.000, 1]>",,,,,,
"844","750","<[2012-05-12T13:35:06.000, 2015-02-06T12:35:06.000, 1]>",,,,,,
"4","762","<[2012-04-24T17:45:32.000, 2015-01-19T16:45:32.000, 1]>",,,,,,
"720","683","<[2012-04-19T11:57:25.000, 2015-01-14T10:57:25.000, 1]>",,,,,,
"77","239","<[2011-12-04T06:07:52.000, 2014-08-30T07:07:52.000, 1]>",,,,,,
"4","127","<[2012-01-10T20:04:55.000, 2014-10-06T21:04:55.000, 1]>",,,,,,
"239","4","<[2011-11-30T11:15:54.000, 2012-04-12T12:30:45.000, 1); [2012-04-12T12:30:45.000, 2014-08-26T12:15:54.000, 2); [2014-08-26T12:15:54.000, 2015-01-07T11:30:45.000, 1]>",,,,,,
"5","676","<[2012-04-16T16:32:45.000, 2015-01-11T15:32:45.000, 1]>",,,,,,
"233","425","<[2012-01-28T04:21:22.000, 2014-10-24T05:21:22.000, 1]>",,,,,,
"932","454","<[2012-11-17T12:45:18.000, 2015-08-14T13:45:18.000, 1]>",,,,,,
"4","1239","<[2012-09-08T13:06:21.000, 2015-06-05T13:06:21.000, 1]>",,,,,,
"5","823","<[2012-05-12T15:48:29.000, 2015-02-06T14:48:29.000, 1]>",,,,,,
"5","812","<[2012-05-09T23:50:34.000, 2015-02-03T22:50:34.000, 1]>",,,,,,
"796","842","<[2012-05-12T20:11:36.000, 2015-02-06T19:11:36.000, 1]>",,,,,,
"11","10","<[2012-04-13T09:31:15.000, 2012-04-13T09:31:17.000, 1); [2012-04-13T09:31:17.000, 2012-06-25T21:50:33.000, 2); [2012-06-25T21:50:33.000, 2015-01-08T08:31:15.000, 3); [2015-01-08T08:31:15.000, 2015-01-08T08:31:17.000, 2); [2015-01-08T08:31:17.000, 2015-03-22T20:50:33.000, 1]>",,,,,,
"1137","265","<[2012-07-16T00:10:59.000, 2015-04-12T00:10:59.000, 1]>",,,,,,
"8","905","<[2012-05-31T19:05:01.000, 2015-02-25T18:05:01.000, 1]>",,,,,,
"4","655","<[2012-05-15T01:00:12.000, 2012-06-11T09:44:00.000, 1); [2012-06-11T09:44:00.000, 2012-06-17T00:24:00.000, 2); [2012-06-17T00:24:00.000, 2015-02-09T00:00:12.000, 3); [2015-02-09T00:00:12.000, 2015-03-08T08:44:00.000, 2); [2015-03-08T08:44:00.000, 2015-03-13T23:24:00.000, 1]>",,,,,,
"468","37","<[2012-04-22T19:19:55.000, 2012-06-22T19:03:18.000, 1); [2012-06-22T19:03:18.000, 2015-01-17T18:19:55.000, 2); [2015-01-17T18:19:55.000, 2015-03-19T18:03:18.000, 1]>",,,,,,
"151","536","<[2012-04-17T14:59:20.000, 2015-01-12T13:59:20.000, 1]>",,,,,,
"1299","266","<[2012-10-27T19:16:06.000, 2015-07-24T19:16:06.000, 1]>",,,,,,
"5","716","<[2012-04-16T15:49:21.000, 2015-01-11T14:49:21.000, 1]>",,,,,,
"4","266","<[2011-12-20T20:09:10.000, 2011-12-20T20:09:17.000, 1); [2011-12-20T20:09:17.000, 2011-12-20T20:34:02.000, 2); [2011-12-20T20:34:02.000, 2012-04-05T15:14:00.000, 3); [2012-04-05T15:14:00.000, 2012-04-05T15:49:13.000, 4); [2012-04-05T15:49:13.000, 2012-04-12T17:46:22.000, 5); [2012-04-12T17:46:22.000, 2012-04-23T15:28:08.000, 6); [2012-04-23T15:28:08.000, 2012-08-09T10:36:43.000, 7); [2012-08-09T10:36:43.000, 2012-10-07T15:02:21.000, 8); [2012-10-07T15:02:21.000, 2014-09-15T21:09:10.000, 9); [2014-09-15T21:09:10.000, 2014-09-15T21:09:17.000, 8); [2014-09-15T21:09:17.000, 2014-09-15T21:34:02.000, 7); [2014-09-15T21:34:02.000, 2014-12-31T14:14:00.000, 6); [2014-12-31T14:14:00.000, 2014-12-31T14:49:13.000, 5); [2014-12-31T14:49:13.000, 2015-01-07T16:46:22.000, 4); [2015-01-07T16:46:22.000, 2015-01-18T14:28:08.000, 3); [2015-01-18T14:28:08.000, 2015-05-06T10:36:43.000, 2); [2015-05-06T10:36:43.000, 2015-07-04T15:02:21.000, 1]>",,,,,,
"10","4","<[2012-01-31T12:23:48.000, 2012-03-27T10:36:29.000, 1); [2012-03-27T10:36:29.000, 2012-07-24T16:47:39.000, 2); [2012-07-24T16:47:39.000, 2012-09-06T11:03:26.000, 3); [2012-09-06T11:03:26.000, 2014-10-27T12:23:48.000, 4); [2014-10-27T12:23:48.000, 2014-12-22T09:36:29.000, 3); [2014-12-22T09:36:29.000, 2015-04-20T16:47:39.000, 2); [2015-04-20T16:47:39.000, 2015-06-03T11:03:26.000, 1]>",,,,,,
"95","4","<[2011-12-14T16:14:10.000, 2014-09-09T17:14:10.000, 1]>",,,,,,
"260","537","<[2012-06-25T10:11:38.000, 2015-03-22T09:11:38.000, 1]>",,,,,,
"8","245","<[2012-06-06T08:00:36.000, 2015-03-03T07:00:36.000, 1]>",,,,,,
"798","4","<[2012-05-05T11:13:39.000, 2015-01-30T10:13:39.000, 1]>",,,,,,
"9","9","<[2012-01-11T18:57:06.000, 2014-10-07T19:57:06.000, 1]>",,,,,,
"412","474","<[2012-03-04T17:42:13.000, 2012-03-04T17:43:07.000, 1); [2012-03-04T17:43:07.000, 2014-11-29T17:42:13.000, 2); [2014-11-29T17:42:13.000, 2014-11-29T17:43:07.000, 1]>",,,,,,
"263","8","<[2012-09-17T23:47:34.000, 2015-06-14T23:47:34.000, 1]>",,,,,,
"843","4","<[2012-05-16T19:33:58.000, 2015-02-10T18:33:58.000, 1]>",,,,,,
"683","266","<[2012-04-27T01:47:18.000, 2012-11-23T01:41:51.000, 1); [2012-11-23T01:41:51.000, 2015-01-22T00:47:18.000, 2); [2015-01-22T00:47:18.000, 2015-08-20T02:41:51.000, 1]>",,,,,,
"4","246","<[2011-12-12T11:12:25.000, 2012-02-23T22:44:34.000, 1); [2012-02-23T22:44:34.000, 2012-06-04T18:59:32.000, 2); [2012-06-04T18:59:32.000, 2014-09-07T12:12:25.000, 3); [2014-09-07T12:12:25.000, 2014-11-19T22:44:34.000, 2); [2014-11-19T22:44:34.000, 2015-03-01T17:59:32.000, 1]>",,,,,,
"685","912","<[2012-06-12T02:20:47.000, 2015-03-09T01:20:47.000, 1]>",,,,,,
"262","716","<[2012-07-06T16:08:00.000, 2015-04-02T16:08:00.000, 1]>",,,,,,
"4","511","<[2012-05-29T15:56:28.000, 2012-06-01T01:13:30.000, 1); [2012-06-01T01:13:30.000, 2012-06-01T01:13:46.000, 2); [2012-06-01T01:13:46.000, 2012-06-19T23:55:11.000, 3); [2012-06-19T23:55:11.000, 2012-06-27T00:02:00.000, 4); [2012-06-27T00:02:00.000, 2015-02-23T14:56:28.000, 5); [2015-02-23T14:56:28.000, 2015-02-26T00:13:30.000, 4); [2015-02-26T00:13:30.000, 2015-02-26T00:13:46.000, 3); [2015-02-26T00:13:46.000, 2015-03-16T22:55:11.000, 2); [2015-03-16T22:55:11.000, 2015-03-23T23:02:00.000, 1]>",,,,,,
"812","810","<[2012-05-09T14:33:39.000, 2015-02-03T13:33:39.000, 1]>",,,,,,
"474","76","<[2012-03-08T16:15:34.000, 2014-12-03T16:15:34.000, 1]>",,,,,,
"4","405","<[2012-01-19T10:30:17.000, 2012-02-01T00:06:28.000, 1); [2012-02-01T00:06:28.000, 2012-04-18T17:08:55.000, 2); [2012-04-18T17:08:55.000, 2012-04-18T23:44:19.000, 3); [2012-04-18T23:44:19.000, 2014-10-15T11:30:17.000, 4); [2014-10-15T11:30:17.000, 2014-10-28T00:06:28.000, 3); [2014-10-28T00:06:28.000, 2015-01-13T16:08:55.000, 2); [2015-01-13T16:08:55.000, 2015-01-13T22:44:19.000, 1]>",,,,,,
"412","664","<[2012-05-19T12:50:36.000, 2015-02-13T11:50:36.000, 1]>",,,,,,
"351","4","<[2012-02-20T13:39:22.000, 2012-02-21T12:32:53.000, 1); [2012-02-21T12:32:53.000, 2014-11-16T13:39:22.000, 2); [2014-11-16T13:39:22.000, 2014-11-17T12:32:53.000, 1]>",,,,,,
"76","4","<[2012-03-07T15:09:07.000, 2014-12-02T15:09:07.000, 1]>",,,,,,
"11","647","<[2012-07-24T09:43:08.000, 2015-04-20T09:43:08.000, 1]>",,,,,,
"11","167","<[2012-06-28T14:49:43.000, 2015-03-25T13:49:43.000, 1]>",,,,,,
"439","439","<[2012-03-11T17:06:07.000, 2012-10-04T18:02:00.000, 1); [2012-10-04T18:02:00.000, 2012-11-07T17:50:23.000, 2); [2012-11-07T17:50:23.000, 2012-11-07T17:58:00.000, 3); [2012-11-07T17:58:00.000, 2014-12-06T17:06:07.000, 4); [2014-12-06T17:06:07.000, 2015-07-01T18:02:00.000, 3); [2015-07-01T18:02:00.000, 2015-08-04T18:50:23.000, 2); [2015-08-04T18:50:23.000, 2015-08-04T18:58:00.000, 1]>",,,,,,
"64","8","<[2011-12-09T07:07:00.000, 2011-12-14T17:22:00.000, 1); [2011-12-14T17:22:00.000, 2011-12-16T14:25:38.000, 2); [2011-12-16T14:25:38.000, 2011-12-20T18:53:00.000, 3); [2011-12-20T18:53:00.000, 2011-12-20T21:53:00.000, 4); [2011-12-20T21:53:00.000, 2011-12-27T22:20:03.000, 5); [2011-12-27T22:20:03.000, 2012-02-13T16:13:36.000, 6); [2012-02-13T16:13:36.000, 2012-03-07T20:02:22.000, 7); [2012-03-07T20:02:22.000, 2012-03-25T15:21:29.000, 8); [2012-03-25T15:21:29.000, 2012-04-03T16:43:25.000, 9); [2012-04-03T16:43:25.000, 2012-04-05T12:55:35.000, 10); [2012-04-05T12:55:35.000, 2012-04-07T05:06:16.000, 11); [2012-04-07T05:06:16.000, 2012-04-17T20:17:45.000, 12); [2012-04-17T20:17:45.000, 2012-04-19T07:51:41.000, 13); [2012-04-19T07:51:41.000, 2012-04-26T20:42:00.000, 14); [2012-04-26T20:42:00.000, 2012-06-28T19:40:38.000, 15); [2012-06-28T19:40:38.000, 2012-08-09T13:59:20.000, 16); [2012-08-09T13:59:20.000, 2014-09-04T08:07:00.000, 17); [2014-09-04T08:07:00.000, 2014-09-09T18:22:00.000, 16); [2014-09-09T18:22:00.000, 2014-09-11T15:25:38.000, 15); [2014-09-11T15:25:38.000, 2014-09-15T19:53:00.000, 14); [2014-09-15T19:53:00.000, 2014-09-15T22:53:00.000, 13); [2014-09-15T22:53:00.000, 2014-09-22T23:20:03.000, 12); [2014-09-22T23:20:03.000, 2014-11-09T16:13:36.000, 11); [2014-11-09T16:13:36.000, 2014-12-02T20:02:22.000, 10); [2014-12-02T20:02:22.000, 2014-12-20T14:21:29.000, 9); [2014-12-20T14:21:29.000, 2014-12-29T15:43:25.000, 8); [2014-12-29T15:43:25.000, 2014-12-31T11:55:35.000, 7); [2014-12-31T11:55:35.000, 2015-01-02T04:06:16.000, 6); [2015-01-02T04:06:16.000, 2015-01-12T19:17:45.000, 5); [2015-01-12T19:17:45.000, 2015-01-14T06:51:41.000, 4); [2015-01-14T06:51:41.000, 2015-01-21T19:42:00.000, 3); [2015-01-21T19:42:00.000, 2015-03-25T18:40:38.000, 2); [2015-03-25T18:40:38.000, 2015-05-06T13:59:20.000, 1]>",,,,,,
"468","1299","<[2012-11-14T13:09:17.000, 2015-08-11T14:09:17.000, 1]>",,,,,,
"1024","1009","<[2012-06-12T16:30:20.000, 2015-03-09T15:30:20.000, 1]>",,,,,,
"439","5","<[2012-05-28T20:08:40.000, 2015-02-22T19:08:40.000, 1]>",,,,,,
"4","677","<[2012-05-12T23:14:51.000, 2012-06-08T17:11:56.000, 1); [2012-06-08T17:11:56.000, 2015-02-06T22:14:51.000, 2); [2015-02-06T22:14:51.000, 2015-03-05T16:11:56.000, 1]>",,,,,,
"10","351","<[2012-02-15T15:23:18.000, 2012-03-04T14:41:06.000, 1); [2012-03-04T14:41:06.000, 2014-11-11T15:23:18.000, 2); [2014-11-11T15:23:18.000, 2014-11-29T14:41:06.000, 1]>",,,,,,
"233","414","<[2012-01-28T03:17:16.000, 2012-03-25T16:15:58.000, 1); [2012-03-25T16:15:58.000, 2014-10-24T04:17:16.000, 2); [2014-10-24T04:17:16.000, 2014-12-20T15:15:58.000, 1]>",,,,,,
"151","1","<[2012-06-17T12:56:21.000, 2015-03-14T11:56:21.000, 1]>",,,,,,
"4","839","<[2012-05-09T22:34:17.000, 2015-02-03T21:34:17.000, 1]>",,,,,,
"778","64","<[2012-05-10T17:09:31.000, 2015-02-04T16:09:31.000, 1]>",,,,,,
"857","378","<[2012-06-08T03:32:49.000, 2012-07-18T17:48:51.000, 1); [2012-07-18T17:48:51.000, 2015-03-05T02:32:49.000, 2); [2015-03-05T02:32:49.000, 2015-04-14T17:48:51.000, 1]>",,,,,,
"133","133","<[2012-02-18T20:29:16.000, 2014-11-14T20:29:16.000, 1]>",,,,,,
"4","685","<[2012-04-16T12:16:08.000, 2015-01-11T11:16:08.000, 1]>",,,,,,
"4","378","<[2012-01-12T21:07:54.000, 2012-01-14T12:08:47.000, 1); [2012-01-14T12:08:47.000, 2012-01-14T13:12:48.000, 2); [2012-01-14T13:12:48.000, 2012-01-26T21:11:00.000, 3); [2012-01-26T21:11:00.000, 2012-04-04T23:00:29.000, 4); [2012-04-04T23:00:29.000, 2012-04-06T12:52:12.000, 5); [2012-04-06T12:52:12.000, 2012-04-09T12:19:43.000, 6); [2012-04-09T12:19:43.000, 2012-04-19T11:43:38.000, 7); [2012-04-19T11:43:38.000, 2012-05-23T20:42:54.000, 8); [2012-05-23T20:42:54.000, 2012-05-29T15:21:26.000, 9); [2012-05-29T15:21:26.000, 2014-10-08T22:07:54.000, 10); [2014-10-08T22:07:54.000, 2014-10-10T13:08:47.000, 9); [2014-10-10T13:08:47.000, 2014-10-10T14:12:48.000, 8); [2014-10-10T14:12:48.000, 2014-10-22T22:11:00.000, 7); [2014-10-22T22:11:00.000, 2014-12-30T22:00:29.000, 6); [2014-12-30T22:00:29.000, 2015-01-01T11:52:12.000, 5); [2015-01-01T11:52:12.000, 2015-01-04T11:19:43.000, 4); [2015-01-04T11:19:43.000, 2015-01-14T10:43:38.000, 3); [2015-01-14T10:43:38.000, 2015-02-17T19:42:54.000, 2); [2015-02-17T19:42:54.000, 2015-02-23T14:21:26.000, 1]>",,,,,,
"536","101","<[2012-03-03T20:33:34.000, 2014-11-28T20:33:34.000, 1]>",,,,,,
"674","37","<[2012-06-12T01:41:24.000, 2015-03-09T00:41:24.000, 1]>",,,,,,
"704","37","<[2012-06-04T08:48:22.000, 2015-03-01T07:48:22.000, 1]>",,,,,,
"82","932","<[2012-05-30T16:35:01.000, 2012-07-11T10:54:37.000, 1); [2012-07-11T10:54:37.000, 2012-07-11T12:15:20.000, 2); [2012-07-11T12:15:20.000, 2012-07-12T18:42:02.000, 3); [2012-07-12T18:42:02.000, 2012-08-01T15:36:29.000, 4); [2012-08-01T15:36:29.000, 2015-02-24T15:35:01.000, 5); [2015-02-24T15:35:01.000, 2015-04-07T10:54:37.000, 4); [2015-04-07T10:54:37.000, 2015-04-07T12:15:20.000, 3); [2015-04-07T12:15:20.000, 2015-04-08T18:42:02.000, 2); [2015-04-08T18:42:02.000, 2015-04-28T15:36:29.000, 1]>",,,,,,
"207","64","<[2012-05-15T09:25:52.000, 2015-02-09T08:25:52.000, 1]>",,,,,,
"763","4","<[2012-04-27T18:50:27.000, 2012-04-27T18:50:35.000, 1); [2012-04-27T18:50:35.000, 2012-04-27T18:50:53.000, 2); [2012-04-27T18:50:53.000, 2015-01-22T17:50:27.000, 3); [2015-01-22T17:50:27.000, 2015-01-22T17:50:35.000, 2); [2015-01-22T17:50:35.000, 2015-01-22T17:50:53.000, 1]>",,,,,,
"8","378","<[2012-04-08T17:24:49.000, 2012-06-10T21:15:00.000, 1); [2012-06-10T21:15:00.000, 2012-06-20T16:55:01.000, 2); [2012-06-20T16:55:01.000, 2015-01-03T16:24:49.000, 3); [2015-01-03T16:24:49.000, 2015-03-07T20:15:00.000, 2); [2015-03-07T20:15:00.000, 2015-03-17T15:55:01.000, 1]>",,,,,,
"64","42","<[2012-02-28T17:44:13.000, 2012-02-29T16:17:37.000, 1); [2012-02-29T16:17:37.000, 2012-03-07T22:11:52.000, 2); [2012-03-07T22:11:52.000, 2012-03-09T20:08:11.000, 3); [2012-03-09T20:08:11.000, 2012-03-10T19:26:35.000, 4); [2012-03-10T19:26:35.000, 2014-11-24T17:44:13.000, 5); [2014-11-24T17:44:13.000, 2014-11-25T16:17:37.000, 4); [2014-11-25T16:17:37.000, 2014-12-02T22:11:52.000, 3); [2014-12-02T22:11:52.000, 2014-12-04T20:08:11.000, 2); [2014-12-04T20:08:11.000, 2014-12-05T19:26:35.000, 1]>",,,,,,
"200","9","<[2011-11-28T13:52:17.000, 2014-08-24T14:52:17.000, 1]>",,,,,,
"474","101","<[2012-03-02T15:15:22.000, 2014-11-27T15:15:22.000, 1]>",,,,,,
"101","4","<[2012-03-05T11:17:50.000, 2012-07-26T11:59:01.000, 1); [2012-07-26T11:59:01.000, 2014-11-30T11:17:50.000, 2); [2014-11-30T11:17:50.000, 2015-04-22T11:59:01.000, 1]>",,,,,,
"932","1137","<[2012-08-13T01:57:29.000, 2015-05-10T01:57:29.000, 1]>",,,,,,
"4","965","<[2012-06-05T22:21:00.000, 2012-06-06T16:33:34.000, 1); [2012-06-06T16:33:34.000, 2012-06-06T18:36:34.000, 2); [2012-06-06T18:36:34.000, 2012-08-02T18:36:28.000, 3); [2012-08-02T18:36:28.000, 2015-03-02T21:21:00.000, 4); [2015-03-02T21:21:00.000, 2015-03-03T15:33:34.000, 3); [2015-03-03T15:33:34.000, 2015-03-03T17:36:34.000, 2); [2015-03-03T17:36:34.000, 2015-04-29T18:36:28.000, 1]>",,,,,,
"5","683","<[2012-04-28T18:16:22.000, 2012-05-09T22:45:23.000, 1); [2012-05-09T22:45:23.000, 2015-01-23T17:16:22.000, 2); [2015-01-23T17:16:22.000, 2015-02-03T21:45:23.000, 1]>",,,,,,
"64","598","<[2012-04-11T22:53:28.000, 2015-01-06T21:53:28.000, 1]>",,,,,,
"4","472","<[2012-02-02T19:25:37.000, 2014-10-29T19:25:37.000, 1]>",,,,,,
"151","8","<[2012-08-15T19:44:48.000, 2015-05-12T19:44:48.000, 1]>",,,,,,
"647","662","<[2012-07-24T10:21:20.000, 2015-04-20T10:21:20.000, 1]>",,,,,,
"704","206","<[2012-05-23T18:54:43.000, 2015-02-17T17:54:43.000, 1]>",,,,,,
"37","10","<[2012-05-13T08:08:21.000, 2012-06-02T17:24:11.000, 1); [2012-06-02T17:24:11.000, 2012-06-05T07:08:29.000, 2); [2012-06-05T07:08:29.000, 2015-02-07T07:08:21.000, 3); [2015-02-07T07:08:21.000, 2015-02-27T16:24:11.000, 2); [2015-02-27T16:24:11.000, 2015-03-02T06:08:29.000, 1]>",,,,,,
"5","704","<[2012-04-28T17:58:14.000, 2015-01-23T16:58:14.000, 1]>",,,,,,
"186","8","<[2012-04-03T15:16:04.000, 2014-12-29T14:16:04.000, 1]>",,,,,,
"233","346","<[2012-01-09T15:46:10.000, 2012-01-10T01:39:48.000, 1); [2012-01-10T01:39:48.000, 2012-01-30T13:17:27.000, 2); [2012-01-30T13:17:27.000, 2014-10-05T16:46:10.000, 3); [2014-10-05T16:46:10.000, 2014-10-06T02:39:48.000, 2); [2014-10-06T02:39:48.000, 2014-10-26T13:17:27.000, 1]>",,,,,,
"209","474","<[2012-03-08T17:45:48.000, 2012-03-08T17:50:12.000, 1); [2012-03-08T17:50:12.000, 2014-12-03T17:45:48.000, 2); [2014-12-03T17:45:48.000, 2014-12-03T17:50:12.000, 1]>",,,,,,
