comment_id,timestamp,author_id,target_id,effort,nid,brief_id,author_team
2549,1337929004,4,5,954,790,688,1
2550,1337936958,10,37,1199,820,188,1
2551,1337957619,64,540,5577,829,712,1
2552,1337958855,92,64,47,829,712,0
2553,1337959111,10,540,1505,829,712,1
2554,1337960256,540,10,753,829,712,0
2555,1337960900,10,540,825,829,712,1
2556,1337961046,4,540,1099,829,712,1
2557,1337961461,10,378,586,805,712,1
2558,1337961970,540,4,176,829,712,0
2559,1337962172,540,10,301,829,712,0
2560,1337964276,36,468,265,795,191,0
2561,1337989636,64,36,443,795,191,1
2562,1338018576,4,890,1516,831,322,1
2563,1338027681,890,4,159,831,322,0
2627,1338320304,824,836,547,729,29,0
2565,1338035727,782,207,331,664,269,0
2566,1338036712,782,890,697,831,322,0
2567,1338039139,4,782,94,831,322,1
2568,1338047864,4,186,210,836,486,1
2569,1338112320,5,4,10013,790,688,1
2570,1338116355,412,10,347,837,712,0
2571,1338118076,4,5,1915,790,688,1
2572,1338119118,82,4,1584,790,688,0
2573,1338119722,678,5,5092,790,688,0
2574,1338119760,251,5,1482,790,688,0
2575,1338123451,325,251,1813,790,688,0
2576,1338125843,678,325,616,790,688,0
2577,1338127182,678,4,1652,513,322,0
2578,1338127546,36,9,566,250,191,0
2579,1338131320,683,325,2195,790,688,1
2580,1338150708,922,683,318,718,29,0
2581,1338157358,82,251,4914,790,688,0
2582,1338159215,82,683,1233,790,688,0
2583,1338192587,4,922,62,718,29,1
2584,1338195003,378,4,1517,804,322,0
2585,1338195180,10,37,431,839,188,1
2586,1338201724,8,10,442,837,712,1
2587,1338212051,890,782,644,831,322,0
2588,1338214734,8,186,592,836,486,1
2589,1338215700,10,37,3234,456,188,1
2590,1338228520,439,5,3682,790,688,1
2591,1338229079,10,37,1469,607,188,1
2592,1338230580,69,5,1608,790,688,0
2594,1338234620,683,890,505,831,322,1
2595,1338236503,37,890,231,831,322,1
2596,1338238500,10,10,3106,837,712,1
2597,1338276374,8,37,765,839,188,1
2598,1338277944,10,611,141,845,189,1
2599,1338278681,704,92,813,451,283,0
2600,1338279091,92,704,225,451,283,0
2601,1338280651,704,92,285,451,283,0
2602,1338281116,8,611,261,845,189,1
2603,1338282347,611,8,863,845,189,0
2604,1338282809,10,611,576,847,29,1
2605,1338283305,611,10,853,847,29,0
2606,1338283592,10,611,150,847,29,1
2607,1338283967,611,10,187,847,29,0
2608,1338820039,378,10,1438,805,712,0
2609,1338297686,4,378,1218,805,712,1
2610,1338298058,824,5,792,706,29,0
2611,1338299354,824,8,1100,706,29,0
2612,1338299433,151,64,307,474,262,0
2613,1338299695,151,64,380,474,262,0
2614,1338299788,4,511,874,848,29,1
2615,1338300025,151,64,502,474,262,0
2616,1338300031,4,678,148,790,688,1
2617,1338300481,151,64,190,483,44,0
2618,1338300581,824,841,854,763,401,0
2639,1338379239,932,37,457,839,188,0
2640,1338381591,932,716,1888,582,188,0
2641,1338381854,511,5,5066,790,688,0
2620,1338301928,824,782,599,657,29,0
2621,1338302896,678,4,46,790,688,0
2622,1338307057,151,64,426,478,44,0
2623,1338308239,151,151,295,478,44,0
2624,1338309429,37,4,1077,850,323,1
2625,1338312709,901,647,2762,790,688,0
2626,1338317795,64,151,3340,474,262,1
2642,1338384191,82,64,5276,850,323,0
2643,1338385402,782,890,50,831,322,0
2644,1338385967,782,824,549,657,29,0
2645,1338387390,82,37,1034,850,323,0
2646,1338388226,782,842,386,819,484,0
2647,1338388501,82,932,609,854,682,0
2648,1338389265,841,824,367,763,401,0
2649,1338389494,782,4,454,850,323,0
2650,1338389573,4,82,1779,850,323,1
2651,1338390386,10,932,636,854,682,1
2652,1338390791,4,935,409,863,640,1
2653,1338391128,82,4,3275,850,323,0
2654,1338391953,10,10,592,864,688,1
2655,1338392044,932,10,459,864,688,0
2656,1338397260,64,932,711,865,191,1
2657,1338398828,64,935,1605,863,640,1
2658,1338399273,932,64,1689,865,191,0
2659,1338399928,64,905,1198,862,403,1
2660,1338400457,10,932,981,864,688,1
2661,1338401160,64,10,1198,864,688,1
2662,1338402644,932,10,729,854,682,0
2663,1338402895,64,10,970,864,688,1
2664,1338404440,824,807,1270,672,29,0
2665,1338405300,4,890,397,831,322,1
2666,1338407974,824,841,232,763,401,0
2667,1338410750,10,64,217,864,688,1
2668,1338410953,675,64,980,863,640,0
2669,1338411151,675,4,360,863,640,0
2670,1338413264,64,10,291,864,688,1
2671,1338413520,932,64,2521,864,688,0
2672,1338413736,4,675,452,863,640,1
2673,1338418626,64,675,1154,863,640,1
2674,1338422740,675,64,338,863,640,0
2675,1338448682,716,932,817,582,188,0
2676,1338450779,540,935,435,863,640,0
2677,1338452100,540,4,2230,850,323,0
2678,1338454461,64,675,789,863,640,1
2679,1338457805,704,932,616,866,189,0
2680,1338460252,64,675,1714,863,640,1
2681,1338460984,704,932,893,865,191,0
2682,1338461940,64,675,838,863,640,1
2683,1339415141,151,10,189,473,29,0
2684,1339415009,151,10,288,473,29,0
2685,1338469789,64,540,2110,863,640,1
2686,1338471060,10,905,160,867,262,1
2687,1338471909,151,5,587,790,688,0
2688,1338474124,795,683,210,693,682,0
2689,1338474867,795,10,164,693,682,0
2690,1338482687,905,10,1156,867,262,0
2691,1338483901,8,905,556,867,262,1
2692,1338484434,10,8,356,867,262,1
2693,1338484486,932,64,261,864,688,0
2694,1338485946,8,932,724,866,189,1
2695,1338487112,64,778,3092,873,262,1
2696,1338488204,8,540,891,871,323,1
2697,1338489964,64,167,2427,849,640,1
2698,1338490141,8,8,237,871,323,1
2699,1338501111,932,704,2294,865,191,0
2700,1338503444,756,932,1046,865,191,0
2701,1338503523,812,167,2559,849,640,0
2702,1338503280,64,932,1188,864,688,1
2703,1338504835,4,782,259,850,323,1
2704,1338505304,4,82,1070,850,323,1
2705,1338506010,4,511,123,790,688,1
2706,1338506026,4,511,123,790,688,1
2707,1338506507,540,4,205,850,323,0
2708,1338506987,82,4,253,850,323,0
2709,1338507207,4,82,76,850,323,1
2710,1338507497,82,4,104,850,323,0
2711,1338507844,932,425,1002,294,29,0
2712,1338509013,425,932,375,294,29,0
2713,1338509367,932,64,1137,864,688,0
2714,1338514365,932,8,1571,866,189,0
2715,1338511678,932,704,323,866,189,0
2716,1338519960,64,932,2598,864,688,1
2717,1338531612,812,10,1535,864,688,0
2718,1338546775,903,5,255,790,688,0
2719,1338555845,206,540,1310,871,323,0
2720,1338558113,206,8,1581,871,323,0
2867,1338932833,64,37,700,890,188,1
2724,1338562146,4,205,813,863,640,1
2722,1338558133,205,4,2034,863,640,0
2738,1338584667,206,857,144,822,323,0
2739,1338585446,857,206,132,822,323,0
2857,1338921953,863,8,1658,908,401,0
2858,1338921995,863,10,26,908,401,0
2859,1338921998,863,10,26,908,401,0
2862,1338928083,245,10,243,900,44,0
2863,1338928171,10,974,337,766,0,1
2864,1338928383,10,245,292,900,44,1
2865,1338929335,37,4,111,890,188,1
2866,1338929380,245,64,435,902,45,0
2741,1338588253,857,10,606,882,766,0
2742,1338646531,812,64,2676,880,262,0
2743,1338607601,857,540,417,870,712,0
2744,1338607920,64,932,4510,864,688,1
2726,1338564284,206,64,4206,822,323,0
2727,1338565722,206,206,263,822,323,0
2728,1338567583,8,0,231,772,0,1
2729,1338567857,857,206,135,822,323,0
2730,1338568803,64,206,2554,822,323,1
2731,1338570297,468,0,184,770,0,0
2732,1338570344,206,857,285,822,323,0
2733,1338570469,468,0,139,766,0,0
2734,1338571958,857,64,3,822,323,0
2735,1338572652,64,64,1279,822,323,1
2736,1338573308,857,206,396,822,323,0
2737,1338576200,64,812,2175,880,262,1
2745,1338626675,540,857,55,870,712,0
2856,1338914750,8,863,911,908,401,1
2747,1338631435,10,812,1438,864,688,1
2748,1338634520,10,857,60,885,484,1
2749,1338636137,857,857,402,885,484,0
2750,1338636228,10,10,104,889,264,1
2751,1338636431,10,857,666,883,324,1
2752,1338637289,151,151,85,473,29,0
2753,1338637286,812,10,2369,864,688,0
2754,1338638081,151,5,460,790,688,0
2755,1338638661,10,857,369,885,484,1
2756,1338639268,151,151,278,474,262,0
2757,1338645038,206,0,676,770,0,0
2758,1338647426,82,4,16,773,0,0
2759,1338674443,151,5,277,790,688,0
2760,1338649394,64,812,2051,880,262,1
2761,1338649380,468,0,912,766,0,0
2822,1338818400,10,857,1266,882,766,1
2762,1338649519,82,0,3577,773,0,0
2763,1338651115,857,10,1230,885,484,0
2764,1338650506,82,82,2185,773,0,0
2765,1338650651,37,10,413,883,324,1
2766,1338651394,857,10,123,883,324,0
2767,1338652050,857,37,387,883,324,0
2768,1338652709,468,0,1175,766,0,0
2769,1338652749,857,10,616,889,264,0
2851,1338894366,857,611,153,882,766,0
2852,1338904794,10,44,1274,911,712,1
2853,1338909840,10,0,1341,766,0,1
2854,1338912577,10,863,243,908,401,1
2855,1338912661,807,824,1477,672,29,0
2771,1338671543,857,4,385,623,482,0
2772,1338675121,857,664,39,793,712,0
2773,1338687885,64,151,1251,897,688,1
2774,1338689291,64,857,1183,898,191,1
2775,1338690249,64,206,1018,896,770,1
2776,1338690922,64,245,522,894,29,1
2777,1338692953,64,37,1362,890,188,1
2778,1338693155,857,64,552,898,191,0
2779,1338694111,857,64,89,898,191,0
2780,1338711160,812,64,2139,880,262,0
2781,1338715394,704,857,1014,884,683,0
2782,1338720339,206,64,390,896,770,0
2783,1338720702,151,64,548,897,688,0
2784,1338721652,64,812,1550,880,262,1
2785,1338725248,206,378,2875,805,712,0
2786,1338728290,245,245,686,894,29,0
2787,1338730225,64,151,3652,897,688,1
2788,1338731906,64,245,2530,894,29,1
2789,1338734840,64,857,657,898,191,1
2790,1338736237,64,37,584,890,188,1
2791,1338740615,151,64,708,897,688,0
2792,1338740581,245,713,322,717,482,0
2793,1338746913,151,64,688,897,688,0
2794,1338752202,233,0,889,769,0,0
2795,1338753728,8,206,1414,871,323,1
2799,1338756592,92,0,2197,769,0,0
2797,1338754599,10,245,165,900,44,1
2798,1338754773,92,233,834,769,0,0
2800,1338761163,812,37,314,890,188,0
2801,1338763563,92,92,1896,769,0,0
2802,1338768278,857,704,110,884,683,0
2803,1338774562,64,812,2816,903,712,1
2804,1338776940,64,246,1970,905,688,1
2805,1338779252,64,245,390,902,45,1
2806,1338782940,64,92,2075,769,0,1
2807,1338792502,704,37,662,879,188,0
2808,1338795968,540,8,2430,871,323,0
2809,1338799335,206,206,393,805,712,0
2810,1338801242,468,540,1001,829,712,0
2811,1338802250,10,82,2027,787,712,1
2812,1338802785,8,540,706,871,323,1
2813,1338803091,246,64,1655,905,688,0
2814,1338803769,82,10,2405,787,712,0
2815,1338805076,540,8,309,871,323,0
2816,1338805296,540,468,334,829,712,0
2817,1338809905,37,37,439,890,188,1
2818,1338810885,206,540,1569,871,323,0
2819,1338811875,965,37,280,890,188,0
2820,1338980432,206,206,819,896,770,0
2821,1338815812,151,0,558,769,0,0
2823,1338819932,378,474,1280,696,323,0
2860,1338926489,974,0,312,766,0,0
2861,1338927660,4,965,208,890,188,1
2825,1338819813,378,206,394,896,770,0
2826,1338820468,611,10,334,882,766,0
2827,1338820560,64,37,2339,890,188,1
2828,1338821145,10,611,191,882,766,1
2829,1338821602,857,10,747,882,766,0
2830,1338823425,611,10,929,882,766,0
2831,1338824160,10,0,1107,766,0,1
2839,1338862679,64,44,595,911,712,1
2833,1338825150,857,611,106,882,766,0
2834,1338825469,82,246,1253,905,688,0
2835,1338828065,246,82,261,773,0,0
2836,1338829172,4,246,368,905,688,1
2837,1338831387,69,0,635,773,0,0
2838,1338851014,10,857,359,889,264,1
2840,1338865114,905,10,492,867,262,0
2841,1338866460,64,51,3997,909,771,1
2842,1338872909,37,10,633,889,264,1
2843,1338882448,246,4,144,905,688,0
2844,1338886011,857,37,324,889,264,0
2845,1338889530,10,857,163,889,264,1
2846,1338889850,10,0,1070,769,0,1
2847,1338891353,4,82,1118,773,0,1
2848,1338891371,10,611,379,882,766,1
2849,1338891757,611,10,146,882,766,0
2850,1338892194,206,540,333,871,323,0
2868,1338935691,82,4,2417,773,0,0
2869,1338937318,82,82,373,773,0,0
2870,1338946589,857,0,103,765,0,0
2871,1338948175,857,51,352,909,771,0
2872,1338962436,8,245,465,902,45,1
2873,1338972383,965,37,247,890,188,0
2874,1338977929,857,10,26,766,0,0
2876,1338978477,8,857,615,765,0,1
2875,1338977364,412,974,305,766,0,0
2877,1338979319,206,378,219,805,712,0
2878,1338981555,468,974,666,766,0,0
2879,1338993214,4,965,326,890,188,1
2880,1338994579,378,206,1091,896,770,0
2881,1338994599,974,10,255,766,0,0
2882,1338995417,206,378,397,896,770,0
2883,1338996156,51,64,5169,909,771,0
2884,1338998369,756,378,1051,805,712,0
2885,1339000594,4,965,262,923,264,1
2886,1339001319,863,207,3044,664,269,0
2887,1339002345,4,867,1738,921,262,1
2888,1339002588,4,82,277,773,0,1
2889,1339003139,4,863,73,664,269,1
2890,1339003301,4,51,185,909,771,1
2891,1339004003,932,4,160,923,264,0
2892,1339004107,10,867,259,921,262,1
2911,1339057547,4,825,733,929,482,1
2894,1339004511,867,10,528,921,262,0
2895,1339005032,8,737,1560,922,640,1
2896,1339005797,186,51,764,909,771,0
2897,1339009576,474,378,2026,696,323,0
2898,1339010149,867,4,2270,921,262,0
2899,1339010520,64,51,4046,909,771,1
2900,1339011704,737,8,1344,922,640,0
2901,1339011632,69,82,787,773,0,0
2902,1339011840,64,867,1528,921,262,1
2903,1339013101,82,69,1266,773,0,0
2904,1339013211,82,246,56,773,0,0
2905,1339013921,82,4,1310,773,0,0
2906,1339018223,8,737,924,922,640,1
2907,1339019389,737,8,560,922,640,0
2908,1339019460,64,51,3565,927,486,1
2909,1339021748,932,64,1209,864,688,0
2910,1339023774,932,64,889,864,688,0
2912,1339059360,4,737,2517,922,640,1
2913,1339060712,8,857,134,898,191,1
2914,1339062730,722,10,1422,864,688,0
2915,1339067504,722,82,4169,245,29,0
2916,1339067597,468,737,1521,922,640,0
2917,1339221148,611,0,5606,766,0,0
2918,1339069724,857,8,82,898,191,0
2919,1339070239,722,0,3035,773,0,0
2920,1339070354,996,8,721,839,188,0
2921,1339071003,996,10,511,839,188,0
2922,1339071457,4,722,327,938,688,1
2923,1339074033,857,857,343,898,191,0
2924,1339073969,722,4,198,938,688,0
2925,1339074280,8,857,271,898,191,1
2926,1339075453,722,207,1259,664,269,0
2927,1339075939,722,932,755,854,682,0
2928,1339076580,64,867,3910,921,262,1
2929,1339079764,737,4,3233,922,640,0
2930,1339079590,737,468,873,922,640,0
2931,1339085319,51,857,4816,909,771,0
2932,1339085511,51,4,83,909,771,0
2933,1339087440,64,82,4068,941,688,1
2934,1339090584,823,737,3208,922,640,0
2935,1339092793,857,51,1066,909,771,0
2936,1339095235,932,51,1901,909,771,0
2937,1339096370,611,0,398,766,0,0
2938,1339099415,51,64,2946,909,771,0
2939,1339099000,474,474,316,695,323,0
2940,1339104172,64,51,2346,909,771,1
2941,1339106547,207,207,737,664,269,0
2942,1339108169,857,51,84,909,771,0
2943,1339108496,4,609,154,944,688,1
2944,1339109855,609,4,363,944,688,0
2945,1339110024,44,64,387,911,712,0
2946,1339110102,44,10,155,911,712,0
2947,1339110720,378,540,381,871,323,0
2948,1339119169,857,378,474,621,406,0
2949,1339124305,64,44,846,911,712,1
2950,1339125402,64,875,806,943,682,1
2951,1339130220,64,932,3862,864,688,1
2952,1339131725,4,540,76,871,323,1
2953,1339132215,4,609,260,944,688,1
2954,1339132783,4,857,728,942,401,1
2955,1339133389,4,44,197,911,712,1
2956,1339134807,4,82,1707,941,688,1
2957,1339136114,44,64,658,911,712,0
2958,1339139083,92,44,38,911,712,0
2959,1339141096,82,64,3246,941,688,0
2960,1339141346,704,44,557,911,712,0
2961,1339141872,82,4,1143,941,688,0
2962,1339142117,4,82,864,941,688,1
2963,1339142452,609,4,497,944,688,0
3012,1339235988,704,0,698,766,0,0
3013,1339236699,4,346,305,276,264,1
3014,1339237740,4,64,2808,921,262,1
3015,1339246607,611,932,112,766,0,0
3016,1339246607,857,867,508,921,262,0
3017,1339247547,439,0,322,773,0,1
3018,1339247973,167,611,25,772,0,0
3019,1339248393,4,151,214,769,0,1
3020,1339249525,4,857,917,921,262,1
3021,1339252621,4,812,1265,903,712,1
2966,1339144042,795,0,1034,773,0,0
2967,1339145423,82,4,677,941,688,0
2968,1339156273,857,4,762,942,401,0
2969,1339152696,722,51,925,927,486,0
2970,1339157118,677,92,229,769,0,0
2971,1339157438,857,4,314,360,322,0
2972,1339157313,932,0,185,766,0,0
2973,1339158191,4,537,339,955,269,1
2974,1339158293,857,4,433,360,322,0
2975,1339158766,537,4,57,955,269,0
2976,1339160590,4,857,138,360,322,1
2977,1339162195,857,4,654,360,322,0
2978,1339162607,611,0,731,770,0,0
2979,1339168316,4,677,386,957,324,1
2980,1339168835,64,82,1538,941,688,1
2981,1339170238,677,677,525,957,324,0
2982,1339171600,167,0,516,772,0,0
2983,1339171897,167,812,198,849,640,0
2984,1339173707,4,537,70,955,269,1
2985,1339174673,167,64,1717,849,640,0
2986,1339175971,64,4,1198,941,688,1
2987,1339177014,64,82,1069,941,688,1
2988,1339181132,92,677,601,769,0,0
2989,1339182403,92,44,1686,911,712,0
2990,1339183624,842,5,856,751,323,0
2991,1339184614,857,4,1785,942,401,0
2992,1339192099,842,812,1241,903,712,0
2993,1339193657,537,4,1728,955,269,0
2994,1339193821,857,51,174,927,486,0
2995,1339194992,820,537,1726,955,269,0
2996,1339195841,857,722,337,927,486,0
2997,1339197582,653,64,979,927,486,0
2998,1339198132,653,857,340,927,486,0
2999,1339201500,64,653,3453,927,486,1
3000,1339201924,737,823,256,922,640,0
3001,1339203896,857,262,98,961,712,0
3002,1339204376,262,857,288,961,712,0
3003,1339208000,64,842,907,903,712,1
3004,1339209035,867,64,1925,921,262,0
3005,1339210574,64,867,615,921,262,1
3006,1339236135,611,0,550,770,0,0
3007,1339225723,795,932,73,854,682,0
3008,1339230079,4,820,2279,960,188,1
3009,1339231481,4,737,1429,922,640,1
3010,1339232897,704,0,3061,766,0,0
3011,1339233764,611,0,245,772,0,0
3022,1339254849,151,4,397,769,0,0
3023,1339270028,653,64,1314,927,486,0
3024,1339275860,4,857,818,927,486,1
3025,1339276142,4,37,167,890,188,1
3026,1339277122,4,82,556,941,688,1
3027,1339277699,4,92,661,911,712,1
3028,1339278406,4,820,180,955,269,1
3029,1339279140,4,537,1484,955,269,1
3030,1339281752,441,675,477,863,640,1
3031,1339300526,867,4,1276,921,262,0
3032,1339307377,965,4,206,890,188,0
3033,1339309166,965,37,815,890,188,0
3034,1339309901,820,4,215,955,269,0
3035,1339310215,820,537,271,955,269,0
3036,1339312013,820,474,1283,696,323,0
3037,1339314717,4,820,644,955,269,1
3038,1339315171,713,245,321,717,482,0
3039,1339315899,4,713,677,717,482,1
3040,1339317147,820,4,313,955,269,0
3041,1339317421,812,167,530,849,640,0
3042,1339317711,820,4,795,960,188,0
3043,1339317776,713,700,870,580,487,0
3044,1339317898,4,820,325,955,269,1
3045,1339318371,4,820,866,960,188,1
3046,1339318626,820,4,314,955,269,0
3047,1339318918,4,820,532,955,269,1
3048,1339319044,713,4,278,717,482,0
3049,1339319741,151,151,583,474,262,0
3050,1339322570,92,4,106,911,712,0
3051,1339326889,842,64,956,819,484,0
3052,1339327055,737,4,1076,922,640,0
3053,1339327234,842,782,566,819,484,0
3054,1339328209,842,10,1341,819,484,0
3055,1339328722,64,867,3079,921,262,1
3056,1339329505,842,540,950,871,323,0
3057,1339333888,857,905,524,862,403,0
3058,1339338245,536,844,701,968,484,0
3059,1339339133,4,844,150,970,487,1
3060,1339339298,844,842,314,751,323,0
3061,1339339303,844,842,314,751,323,0
3062,1339339788,540,842,473,871,323,0
3063,1339341454,844,4,1178,970,487,0
3064,1339350351,468,844,996,968,484,0
3065,1339355700,8,378,604,871,323,1
3066,1339355998,474,820,2169,696,323,0
3067,1339357768,468,842,231,871,323,0
3068,1339362532,8,875,1623,943,682,1
3069,1339365290,4,82,145,972,688,1
3071,1339366616,64,441,1570,863,640,1
3072,1339368120,64,653,626,927,486,1
3073,1339373453,653,64,1319,927,486,0
3074,1339383426,64,653,4238,927,486,1
3075,1339385003,64,655,1017,973,769,1
3076,1339387500,64,857,3765,921,262,1
3077,1339400640,4,655,176,973,769,1
3078,1339404469,1024,511,537,848,29,0
3079,1339404610,1024,262,58,961,712,0
3080,1339404668,1024,511,537,848,29,0
3081,1339405058,540,8,538,871,323,0
3082,1339408013,4,754,987,976,262,1
3083,1339408039,441,0,470,766,0,1
3084,1339409091,754,64,2163,973,769,0
3085,1339410380,875,64,828,943,682,0
3086,1339410729,875,8,147,943,682,0
3087,1339410838,4,1024,280,978,712,1
3088,1339411859,51,51,1061,927,486,0
3089,1339412246,1024,4,160,978,712,0
3090,1339414448,51,51,10628,927,486,0
3091,1339413442,151,151,679,474,262,0
3092,1339415178,151,10,1609,473,29,0
3093,1339416294,51,64,2026,927,486,0
3094,1339416905,151,64,1538,478,44,0
3095,1339417190,151,151,1300,478,44,0
3096,1339424822,151,4,477,474,262,0
3097,1339425942,151,64,1587,474,262,0
3099,1339426102,655,64,1614,973,769,0
3098,1339425659,64,51,1172,927,486,1
3100,1339426318,151,151,371,474,262,0
3101,1339426916,757,4,2528,783,682,0
3102,1339427626,64,51,2362,927,486,1
3103,1339430873,64,754,1357,973,769,1
3104,1339431698,754,4,6177,976,262,0
3105,1339433674,754,64,2526,973,769,0
3106,1339437387,51,51,11676,927,486,0
3107,1339442901,64,51,1675,927,486,1
3108,1339447673,867,64,1255,921,262,0
3109,1339449089,4,683,1200,980,189,1
3110,1339449577,4,757,827,984,486,1
3111,1339449676,4,82,19,982,683,1
3112,1339450233,912,685,484,981,770,0
3113,1339450781,1009,1024,427,978,712,0
3114,1339451981,905,64,423,862,403,0
3115,1339451997,912,823,487,719,29,0
3116,1339453069,64,867,3897,921,262,1
3117,1339455019,757,4,1088,984,486,0
3118,1339458084,674,37,704,889,264,0
3119,1339460447,685,912,105,981,770,0
3120,1339468227,64,754,1307,973,769,1
3121,1339488728,37,674,355,889,264,1
3122,1339489379,756,932,284,865,191,0
3123,1339489473,756,932,284,865,191,0
3124,1339496193,737,167,528,849,640,0
3125,1339497698,4,1024,192,978,712,1
3126,1339498110,203,1021,515,998,769,0
3127,1339499041,203,1021,1724,996,769,0
3128,1339499605,207,655,5447,664,269,0
3129,1339499879,1032,710,180,608,484,0
3130,1339500135,207,655,285,664,269,0
3131,1339501467,684,207,916,664,269,0
3132,1339502666,151,151,486,474,262,0
3133,1339502845,151,64,352,897,688,0
3134,1339503895,207,782,567,664,269,0
3135,1339507522,151,64,2918,897,688,0
3136,1339504063,655,64,472,973,769,0
3137,1339510357,468,1024,182,978,712,0
3138,1339511050,1024,468,18,978,712,0
3139,1339511405,265,82,1084,982,683,0
3140,1339511420,1024,1009,576,978,712,0
3141,1339511684,1021,203,1149,996,769,0
3142,1339512099,1021,203,267,998,769,0
3143,1339512485,4,265,433,982,683,1
3144,1339513585,203,1021,374,998,769,0
3145,1339517422,754,64,1543,973,769,0
3146,1339518074,82,265,2730,982,683,0
3148,1339524120,64,754,817,973,769,1
3149,1339527614,811,474,1246,416,269,0
3150,1339528002,4,82,692,982,683,1
3151,1339528389,540,811,465,416,269,0
3152,1339528685,811,540,183,416,269,0
3153,1339528745,439,82,759,982,683,1
3154,1339528859,4,669,800,1001,190,1
3155,1339529449,8,472,561,985,323,1
3156,1339529668,4,439,446,982,683,1
3157,1339532281,151,151,1131,897,688,0
3158,1339536595,722,82,1513,982,683,0
3159,1339537821,683,685,917,981,770,1
3160,1339540706,206,683,1655,981,770,0
3161,1339541713,683,540,1151,871,323,1
3162,1339542690,206,683,465,871,323,0
3163,1339543012,683,206,1176,981,770,1
3164,1339543794,206,683,141,981,770,0
3165,1339544873,683,206,1177,871,323,1
3166,1339546342,82,722,1880,982,683,0
3167,1339546632,82,4,239,982,683,0
3168,1339547017,82,4,252,982,683,0
3169,1339547709,82,511,235,1007,682,0
3170,1339550867,207,655,468,973,769,0
3171,1339565130,812,405,510,1008,769,0
3172,1339565736,664,664,188,796,189,0
3173,1339566443,537,655,917,973,769,0
3174,1339566187,664,664,372,625,322,0
3175,1339581600,4,722,2114,982,683,1
3176,1339584106,675,82,179,982,683,0
3177,1339592016,151,151,496,897,688,0
3178,1339592651,151,151,586,897,688,0
3179,1339595191,151,151,176,483,44,0
3180,1339596949,537,92,386,142,29,0
3181,1339598984,246,82,850,982,683,0
3182,1339599676,537,405,450,1008,769,0
3183,1339604819,92,537,3071,142,29,0
3184,1339605599,82,246,1768,982,683,0
3185,1339605996,82,675,362,982,683,0
3186,1339607995,985,685,145,581,323,0
3187,1339613346,683,985,359,581,323,1
3188,1339615571,151,151,682,474,262,0
3189,1339616049,151,151,318,474,262,0
3190,1339619113,151,0,534,769,0,0
3191,1339625646,246,82,1879,982,683,0
3192,1339625667,246,82,1879,982,683,0
3193,1339628659,685,206,1044,981,770,0
3194,1339629440,207,684,156,664,269,0
3195,1339630811,722,4,5561,941,688,0
3196,1339630830,722,4,5561,941,688,0
3197,1339631989,685,683,2173,981,770,0
3198,1339632546,722,4,1158,982,683,0
3199,1339633343,722,64,1321,941,688,0
3200,1339661116,4,167,120,1024,772,1
3201,1339679160,167,4,59,1024,772,0
3202,1339682581,51,51,7320,927,486,0
3203,1339683140,51,51,373,909,771,0
3204,1339793120,1062,36,388,100,29,0
3205,1339814053,722,722,2487,1033,482,0
3208,1339883767,472,472,163,985,323,0
3207,1339836228,10,655,52,1031,769,1
3209,1339885440,4,655,142,1031,769,1
3210,1339921183,750,4,270,1042,712,0
3211,1339922867,378,0,2693,770,0,0
3212,1339930581,151,1,1113,1026,712,0
3213,1339932754,811,4,164,1042,712,0
3214,1339940073,454,511,911,1007,682,1
3215,1340006204,69,4,120,1042,712,0
3216,1340006303,4,4,231,1042,712,1
3217,1340008761,8,4,278,1042,712,1
3218,1340019743,965,4,231,1042,712,0
3219,1340020876,151,0,1102,770,0,0
3220,1340094444,151,4,292,1042,712,0
3221,1340026973,405,405,5911,1008,769,0
3222,1340028572,405,405,274,1008,769,0
3223,1340028338,405,812,794,1008,769,0
3224,1340033028,405,812,690,1008,769,0
3225,1340047129,36,4,86,1042,712,0
3261,1340232420,4,537,422,1064,712,1
3228,1340047751,720,0,440,1041,0,0
3229,1340049428,37,720,22,1041,0,1
3230,1340052585,511,685,7,1044,267,0
3231,1340052591,511,685,7,1044,267,0
3232,1340052592,511,685,7,1044,267,0
3233,1340052594,511,685,7,1044,267,0
3234,1340111008,812,100,9122,1040,482,0
3236,1340266096,151,4,255,1042,712,0
3262,1340236719,857,4,1890,1064,712,0
3238,1340101917,812,4,282,1042,712,0
3239,1340112551,4,722,348,1033,482,1
3240,1340116520,206,378,1909,1048,712,0
3241,1340116620,4,454,1726,1046,640,1
3242,1340117410,685,722,0,1033,482,0
3243,1340118836,685,722,56,1033,482,0
3244,1340118039,722,722,3132,1033,482,0
3245,1340118439,722,4,645,1033,482,0
3246,1340129701,151,151,195,1057,712,0
3247,1340130684,151,151,166,1057,712,0
3248,1340142911,4,511,73,1007,682,1
3249,1340172305,812,812,270,1058,482,0
3250,1340172782,10,100,183,1040,482,1
3251,1340185801,8,37,707,1047,640,1
3252,1340188475,167,4,247,1042,712,0
3253,1340197491,737,4,54,1042,712,0
3254,1340204101,8,378,898,1048,712,1
3255,1340206440,812,405,3638,1008,769,0
3256,1340212558,10,737,67,1042,712,1
3257,1340221749,468,4,207,1042,712,0
3258,1340222285,511,4,369,1007,682,0
3259,1340223437,511,454,967,1007,682,0
3260,1340224069,737,4,235,922,640,0
3263,1340238044,69,10,1200,1065,640,0
